id,CityMunName,ProvinceID,region_code
101316,Pangantucan,1013,10
101317,Quezon,1013,10
101318,San Fernando,1013,10
101319,Sumilao,1013,10
101320,Talakag,1013,10
101321,City Of Valencia,1013,10
101322,Cabanglasan,1013,10
101801,Catarman,1018,10
101802,Guinsiliban,1018,10
101803,Mahinog,1018,10
101804,Mambajao (Capital),1018,10
101805,Sagay,1018,10
103501,Bacolod,1035,10
103502,Baloi,1035,10
103503,Baroy,1035,10
103504,Iligan City,1035,10
103505,Kapatagan,1035,10
103506,Sultan Naga Dimaporo (Karomatan),1035,10
103507,Kauswagan,1035,10
103508,Kolambugan,1035,10
103509,Lala,1035,10
103510,Linamon,1035,10
103511,Magsaysay,1035,10
103512,Maigo,1035,10
103513,Matungao,1035,10
103514,Munai,1035,10
103515,Nunungan,1035,10
103516,Pantao Ragat,1035,10
103517,Poona Piagapo,1035,10
103518,Salvador,1035,10
103519,Sapad,1035,10
103520,Tagoloan,1035,10
103521,Tangcal,1035,10
103522,Tubod (Capital),1035,10
103523,Pantar,1035,10
104201,Aloran,1042,10
104202,Baliangao,1042,10
104203,Bonifacio,1042,10
104204,Calamba,1042,10
104205,Clarin,1042,10
104206,Concepcion,1042,10
104207,Jimenez,1042,10
104208,Lopez Jaena,1042,10
104209,Oroquieta City (Capital),1042,10
104210,Ozamis City,1042,10
104211,Panaon,1042,10
104212,Plaridel,1042,10
104213,Sapang Dalaga,1042,10
104214,Sinacaban,1042,10
104215,Tangub City,1042,10
104216,Tudela,1042,10
104217,Don Victoriano Chiongbian  (Don Mariano Marcos),1042,10
104301,Alubijid,1043,10
104302,Balingasag,1043,10
104303,Balingoan,1043,10
104304,Binuangan,1043,10
104305,Cagayan De Oro City (Capital),1043,10
104306,Claveria,1043,10
104307,City Of El Salvador,1043,10
104308,Gingoog City,1043,10
104309,Gitagum,1043,10
104310,Initao,1043,10
104311,Jasaan,1043,10
104312,Kinoguitan,1043,10
104313,Lagonglong,1043,10
104314,Laguindingan,1043,10
104315,Libertad,1043,10
104316,Lugait,1043,10
104317,Magsaysay (Linugos),1043,10
104318,Manticao,1043,10
104319,Medina,1043,10
104320,Naawan,1043,10
104321,Opol,1043,10
104322,Salay,1043,10
104323,Sugbongcogon,1043,10
104324,Tagoloan,1043,10
104325,Talisayan,1043,10
104326,Villanueva,1043,10
112301,Asuncion (Saug),1123,11
112303,Carmen,1123,11
112305,Kapalong,1123,11
112314,New Corella,1123,11
112315,City Of Panabo,1123,11
112317,Island Garden City Of Samal,1123,11
112318,Santo Tomas,1123,11
112319,City Of Tagum (Capital),1123,11
112322,Talaingod,1123,11
112323,Braulio E. Dujali,1123,11
112324,San Isidro,1123,11
112401,Bansalan,1124,11
112402,Davao City,1124,11
112403,City Of Digos (Capital),1124,11
112404,Hagonoy,1124,11
112406,Kiblawan,1124,11
112407,Magsaysay,1124,11
112408,Malalag,1124,11
112410,Matanao,1124,11
112411,Padada,1124,11
112412,Santa Cruz,1124,11
112414,Sulop,1124,11
112501,Baganga,1125,11
112502,Banaybanay,1125,11
112503,Boston,1125,11
112504,Caraga,1125,11
112505,Cateel,1125,11
112506,Governor Generoso,1125,11
112507,Lupon,1125,11
112508,Manay,1125,11
112509,City Of Mati (Capital),1125,11
112510,San Isidro,1125,11
112511,Tarragona,1125,11
118201,Compostela,1182,11
118202,Laak (San Vicente),1182,11
118203,Mabini (Doña Alicia),1182,11
118204,Maco,1182,11
118205,Maragusan (San Mariano),1182,11
118206,Mawab,1182,11
118207,Monkayo,1182,11
118208,Montevista,1182,11
118209,Nabunturan (Capital),1182,11
118210,New Bataan,1182,11
118211,Pantukan,1182,11
118601,Don Marcelino,1186,11
118602,Jose Abad Santos (Trinidad),1186,11
118603,Malita,1186,11
118604,Santa Maria,1186,11
118605,Sarangani,1186,11
124701,Alamada,1247,12
124702,Carmen,1247,12
124703,Kabacan,1247,12
124704,City Of Kidapawan (Capital),1247,12
124705,Libungan,1247,12
124706,Magpet,1247,12
124707,Makilala,1247,12
124708,Matalam,1247,12
124709,Midsayap,1247,12
124710,M'lang,1247,12
124711,Pigkawayan,1247,12
124712,Pikit,1247,12
124713,President Roxas,1247,12
124714,Tulunan,1247,12
124715,Antipas,1247,12
124716,Banisilan,1247,12
124717,Aleosan,1247,12
124718,Arakan,1247,12
126302,Banga,1263,12
126303,General Santos City (Dadiangas),1263,12
126306,City Of Koronadal (Capital),1263,12
126311,Norala,1263,12
126312,Polomolok,1263,12
126313,Surallah,1263,12
126314,Tampakan,1263,12
126315,Tantangan,1263,12
126316,T'boli,1263,12
126317,Tupi,1263,12
126318,Santo Niño,1263,12
126319,Lake Sebu,1263,12
126501,Bagumbayan,1265,12
126502,Columbio,1265,12
126503,Esperanza,1265,12
126504,Isulan (Capital),1265,12
126505,Kalamansig,1265,12
126506,Lebak,1265,12
126507,Lutayan,1265,12
126508,Lambayong (Mariano Marcos),1265,12
126509,Palimbang,1265,12
126510,President Quirino,1265,12
126511,City Of Tacurong,1265,12
126512,Sen. Ninoy Aquino,1265,12
128001,Alabel (Capital),1280,12
128002,Glan,1280,12
128003,Kiamba,1280,12
128004,Maasim,1280,12
128005,Maitum,1280,12
128006,Malapatan,1280,12
128007,Malungon,1280,12
129804,Cotabato City,1298,12
133901,Tondo I / Ii,1339,13
133902,Binondo,1339,13
133903,Quiapo,1339,13
133904,San Nicolas,1339,13
133905,Santa Cruz,1339,13
133906,Sampaloc,1339,13
133907,San Miguel,1339,13
133908,Ermita,1339,13
133909,Intramuros,1339,13
133910,Malate,1339,13
133911,Paco,1339,13
133912,Pandacan,1339,13
133913,Port Area,1339,13
133914,Santa Ana,1339,13
137401,City Of Mandaluyong,1374,13
137402,City Of Marikina,1374,13
137403,City Of Pasig,1374,13
137404,Quezon City,1374,13
137405,City Of San Juan,1374,13
137501,Caloocan City,1375,13
137502,City Of Malabon,1375,13
137503,City Of Navotas,1375,13
137504,City Of Valenzuela,1375,13
137601,City Of Las Piñas,1376,13
137602,City Of Makati,1376,13
137603,City Of Muntinlupa,1376,13
137604,City Of Parañaque,1376,13
137605,Pasay City,1376,13
137606,Pateros,1376,13
137607,Taguig City,1376,13
140101,Bangued (Capital),1401,14
140102,Boliney,1401,14
140103,Bucay,1401,14
140104,Bucloc,1401,14
140105,Daguioman,1401,14
140106,Danglas,1401,14
140107,Dolores,1401,14
140108,La Paz,1401,14
140109,Lacub,1401,14
140110,Lagangilang,1401,14
140111,Lagayan,1401,14
140112,Langiden,1401,14
140113,Licuan-baay (Licuan),1401,14
140114,Luba,1401,14
140115,Malibcong,1401,14
140116,Manabo,1401,14
140117,Peñarrubia,1401,14
140118,Pidigan,1401,14
140119,Pilar,1401,14
140120,Sallapadan,1401,14
140121,San Isidro,1401,14
140122,San Juan,1401,14
140123,San Quintin,1401,14
140124,Tayum,1401,14
140125,Tineg,1401,14
140126,Tubo,1401,14
140127,Villaviciosa,1401,14
141101,Atok,1411,14
141102,Baguio City,1411,14
141103,Bakun,1411,14
141104,Bokod,1411,14
141105,Buguias,1411,14
141106,Itogon,1411,14
141107,Kabayan,1411,14
141108,Kapangan,1411,14
141109,Kibungan,1411,14
141110,La Trinidad (Capital),1411,14
141111,Mankayan,1411,14
141112,Sablan,1411,14
141113,Tuba,1411,14
141114,Tublay,1411,14
142701,Banaue,1427,14
142702,Hungduan,1427,14
142703,Kiangan,1427,14
142704,Lagawe (Capital),1427,14
142705,Lamut,1427,14
142706,Mayoyao,1427,14
142707,Alfonso Lista (Potia),1427,14
142708,Aguinaldo,1427,14
142709,Hingyon,1427,14
142710,Tinoc,1427,14
142711,Asipulo,1427,14
143201,Balbalan,1432,14
143206,Lubuagan,1432,14
143208,Pasil,1432,14
143209,Pinukpuk,1432,14
143211,Rizal (Liwan),1432,14
143213,City Of Tabuk (Capital),1432,14
143214,Tanudan,1432,14
143215,Tinglayan,1432,14
144401,Barlig,1444,14
144402,Bauko,1444,14
144403,Besao,1444,14
144404,Bontoc (Capital),1444,14
144405,Natonin,1444,14
144406,Paracelis,1444,14
144407,Sabangan,1444,14
144408,Sadanga,1444,14
144409,Sagada,1444,14
144410,Tadian,1444,14
148101,Calanasan (Bayag),1481,14
148102,Conner,1481,14
148103,Flora,1481,14
148104,Kabugao (Capital),1481,14
148105,Luna,1481,14
148106,Pudtol,1481,14
148107,Santa Marcela,1481,14
150702,City Of Lamitan,1507,15
150703,Lantawan,1507,15
150704,Maluso,1507,15
150705,Sumisip,1507,15
150706,Tipo-tipo,1507,15
150707,Tuburan,1507,15
150708,Akbar,1507,15
150709,Al-barka,1507,15
150710,Hadji Mohammad Ajul,1507,15
150711,Ungkaya Pukan,1507,15
150712,Hadji Muhtamad,1507,15
150713,Tabuan-lasa,1507,15
153601,Bacolod-kalawi (Bacolod Grande),1536,15
153602,Balabagan,1536,15
153603,Balindong (Watu),1536,15
153604,Bayang,1536,15
153605,Binidayan,1536,15
153606,Bubong,1536,15
153607,Butig,1536,15
153609,Ganassi,1536,15
153610,Kapai,1536,15
153611,Lumba-bayabao (Maguing),1536,15
153612,Lumbatan,1536,15
153613,Madalum,1536,15
153614,Madamba,1536,15
153615,Malabang,1536,15
153616,Marantao,1536,15
153617,Marawi City (Capital),1536,15
153618,Masiu,1536,15
153619,Mulondo,1536,15
153620,Pagayawan (Tatarikan),1536,15
153621,Piagapo,1536,15
153622,Poona Bayabao (Gata),1536,15
153623,Pualas,1536,15
153624,Ditsaan-ramain,1536,15
153625,Saguiaran,1536,15
153626,Tamparan,1536,15
153627,Taraka,1536,15
153628,Tubaran,1536,15
153629,Tugaya,1536,15
153630,Wao,1536,15
153631,Marogong,1536,15
153632,Calanogas,1536,15
153633,Buadiposo-buntong,1536,15
153634,Maguing,1536,15
153635,Picong (Sultan Gumander),1536,15
153636,Lumbayanague,1536,15
153637,Bumbaran,1536,15
153638,Tagoloan Ii,1536,15
153639,Kapatagan,1536,15
153640,Sultan Dumalondong,1536,15
153641,Lumbaca-unayan,1536,15
153801,Ampatuan,1538,15
153802,Buldon,1538,15
153803,Buluan,1538,15
153805,Datu Paglas,1538,15
153806,Datu Piang,1538,15
153807,Datu Odin Sinsuat (Dinaig),1538,15
153808,Shariff Aguak (Maganoy) (Capital),1538,15
153809,Matanog,1538,15
153810,Pagalungan,1538,15
153811,Parang,1538,15
153812,Sultan Kudarat (Nuling),1538,15
153813,Sultan Sa Barongis (Lambayong),1538,15
153814,Kabuntalan (Tumbao),1538,15
153815,Upi,1538,15
153816,Talayan,1538,15
153817,South Upi,1538,15
153818,Barira,1538,15
153819,Gen. S. K. Pendatun,1538,15
153820,Mamasapano,1538,15
153821,Talitay,1538,15
153822,Pagagawan,1538,15
153823,Paglat,1538,15
153824,Sultan Mastura,1538,15
153825,Guindulungan,1538,15
153826,Datu Saudi-ampatuan,1538,15
153827,Datu Unsay,1538,15
153828,Datu Abdullah Sangki,1538,15
153829,Rajah Buayan,1538,15
153830,Datu Blah T. Sinsuat,1538,15
153831,Datu Anggal Midtimbang,1538,15
153832,Mangudadatu,1538,15
153833,Pandag,1538,15
153834,Northern Kabuntalan,1538,15
153835,Datu Hoffer Ampatuan,1538,15
153836,Datu Salibo,1538,15
153837,Shariff Saydona Mustapha,1538,15
156601,Indanan,1566,15
156602,Jolo (Capital),1566,15
156603,Kalingalan Caluang,1566,15
156604,Luuk,1566,15
156605,Maimbung,1566,15
156606,Hadji Panglima Tahil (Marunggas),1566,15
156607,Old Panamao,1566,15
156608,Pangutaran,1566,15
156609,Parang,1566,15
156610,Pata,1566,15
156611,Patikul,1566,15
156612,Siasi,1566,15
156613,Talipao,1566,15
156614,Tapul,1566,15
156615,Tongkil,1566,15
156616,Panglima Estino (New Panamao),1566,15
156617,Lugus,1566,15
156618,Pandami,1566,15
156619,Omar,1566,15
157001,Panglima Sugala (Balimbing),1570,15
157002,Bongao (Capital),1570,15
157003,Mapun (Cagayan De Tawi-tawi),1570,15
157004,Simunul,1570,15
157005,Sitangkai,1570,15
157006,South Ubian,1570,15
157007,Tandubas,1570,15
157008,Turtle Islands,1570,15
157009,Languyan,1570,15
157010,Sapa-sapa,1570,15
157011,Sibutu,1570,15
160201,Buenavista,1602,16
160202,Butuan City (Capital),1602,16
160203,City Of Cabadbaran,1602,16
160204,Carmen,1602,16
160205,Jabonga,1602,16
160206,Kitcharao,1602,16
160207,Las Nieves,1602,16
160208,Magallanes,1602,16
160209,Nasipit,1602,16
160210,Santiago,1602,16
160211,Tubay,1602,16
160212,Remedios T. Romualdez,1602,16
160301,City Of Bayugan,1603,16
160302,Bunawan,1603,16
160303,Esperanza,1603,16
160304,La Paz,1603,16
160305,Loreto,1603,16
160306,Prosperidad (Capital),1603,16
160307,Rosario,1603,16
160308,San Francisco,1603,16
160309,San Luis,1603,16
160310,Santa Josefa,1603,16
160311,Talacogon,1603,16
160312,Trento,1603,16
160313,Veruela,1603,16
160314,Sibagat,1603,16
166701,Alegria,1667,16
166702,Bacuag,1667,16
166704,Burgos,1667,16
166706,Claver,1667,16
166707,Dapa,1667,16
166708,Del Carmen,1667,16
166710,General Luna,1667,16
166711,Gigaquit,1667,16
166714,Mainit,1667,16
166715,Malimono,1667,16
166716,Pilar,1667,16
166717,Placer,1667,16
166718,San Benito,1667,16
166719,San Francisco (Anao-aon),1667,16
166720,San Isidro,1667,16
166721,Santa Monica (Sapao),1667,16
166722,Sison,1667,16
166723,Socorro,1667,16
166724,Surigao City (Capital),1667,16
166725,Tagana-an,1667,16
166727,Tubod,1667,16
166801,Barobo,1668,16
166802,Bayabas,1668,16
166803,City Of Bislig,1668,16
166804,Cagwait,1668,16
166805,Cantilan,1668,16
166806,Carmen,1668,16
166807,Carrascal,1668,16
166808,Cortes,1668,16
166809,Hinatuan,1668,16
166810,Lanuza,1668,16
166811,Lianga,1668,16
166812,Lingig,1668,16
166813,Madrid,1668,16
166814,Marihatag,1668,16
166815,San Agustin,1668,16
166816,San Miguel,1668,16
166817,Tagbina,1668,16
166818,Tago,1668,16
166819,City Of Tandag (Capital),1668,16
168501,Basilisa (Rizal),1685,16
168502,Cagdianao,1685,16
168503,Dinagat,1685,16
168504,Libjo (Albor),1685,16
168505,Loreto,1685,16
168506,San Jose (Capital),1685,16
168507,Tubajon,1685,16
